
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
2016-09-09,wheat/winter wheat,2,0.74,0.24,0.87,0,342,0,0.6269,10.4,6.8,0.1266033055141554,0.07917890065537507,0.09,0.095,0.105,0,0,22.6,22.2,21.6,21.2,14.4,19.5,25,1.8,17.4,76,0
2016-09-10,wheat/winter wheat,2,0.76,0.28,0.84,0,368.1,0,0.6774,10.5,6.9,0.12359776643604081,0.07913413272650512,0.09,0.095,0.105,0,0,23.6,22.8,22,21.5,13.3,20.8,28,1.1,19.26,71,0
2016-09-11,wheat/winter wheat,2,0.76,0.33,0.82,0,395.5,0,0.729,10.6,6.9,0.12018346174200573,0.07908168127549713,0.089,0.095,0.105,0,0,24.3,23.5,22.5,21.8,13.8,20.6,28,1.6,20.9,64,0
2016-09-12,wheat/winter wheat,2,0.75,0.37,0.79,0,422,0,0.7831,11,7.1,0.11663701754329674,0.07902535487507956,0.089,0.095,0.105,0,0,25.7,24.4,23.1,22.3,14.4,22.8,31,1.6,19.35,59,0
2016-09-13,wheat/winter wheat,2,0.75,0.45,0.78,0,448,0,0.8354,11.5,7.4,0.11257947366209076,0.0789589382987706,0.089,0.095,0.105,0,0,27,25.5,23.9,22.8,15.6,23.7,32,2.1,19.74,53,0
2016-09-14,wheat/winter wheat,2,0.79,0.5,0.76,0,475.8,0,0.8869,11.9,7.6,0.10855530488987775,0.07890348615950243,0.088,0.095,0.105,0,0,26.5,25.7,24.3,23.3,14.9,22.3,30,2.9,17.88,55,0
2016-09-15,wheat/winter wheat,2,0.74,0.57,0.75,0,506.8,0,0.9417,12.4,7.8,0.10408809735540703,0.07883026533908238,0.088,0.094,0.105,0,0,25.6,25.4,24.4,23.6,14.6,21.2,28,4.2,19.05,50,0
2016-09-16,wheat/winter wheat,2,0.68,0.19,0.74,0,528,0,1.003,12.8,8,0.10967529826430135,0.07880239892946021,0.088,0.093,0.105,2.1,0,22.1,23.4,23.7,23.4,14.7,18,21,1.6,8.58,77,0
2016-09-17,wheat/winter wheat,2,0.74,0.08,0.73,0,541.2,0,1.0449,12.8,8,0.17208357058891133,0.07879301535120269,0.088,0.093,0.105,18.9,0,19.1,21.1,22.4,22.7,14.3,15.5,17,3,2.4,94,0
2016-09-18,wheat/winter wheat,2,0.89,0.36,0.72,0,572.3,0,1.0709,12.9,8.1,0.16955876811943724,0.0787726745059618,0.088,0.093,0.105,0,0,18.1,19.7,21.3,21.9,11.9,15.6,19,3.3,15.8,78,0
2016-09-19,wheat/winter wheat,2,0.93,0.17,0.69,0,592,0,1.1323,12.9,8.1,0.1684939378751963,0.07876467003832181,0.088,0.093,0.105,0,0,15.9,18,20,21,11.5,13.2,15,2.3,4.42,84,0
2016-09-20,wheat/winter wheat,2,0.93,0.34,0.67,0,628.2,0,1.1713,12.9,8.1,0.166345967248237,0.07874854054331365,0.088,0.093,0.105,0,0,15.4,17,18.9,20.1,10.1,13.7,17,1.9,15.26,72,0
2016-09-21,wheat/winter wheat,2,0.92,0.3,0.64,0,662.5,0,1.2428,12.9,8.1,0.16453664325828374,0.07873498377913325,0.088,0.093,0.104,0,0,15.1,16.4,18.1,19.3,6,12.7,19,1,15.03,76,0
2016-09-22,wheat/winter wheat,2,0.92,0.3,0.61,0,695.9,0,1.3104,13,8.1,0.16280176959311365,0.07872201176312545,0.088,0.093,0.104,0,0,15.3,16.1,17.6,18.6,7.2,13.8,20,0.9,13.8,78,0
2016-09-23,wheat/winter wheat,2,0.92,0.38,0.58,0,730.1,0,1.3764,13,8.1,0.160654947082575,0.07870598387400264,0.088,0.093,0.104,0,0,16,16.4,17.4,18.2,8.4,14.8,21,1.6,15.93,74,0
2016-09-24,wheat/winter wheat,2,0.92,0.37,0.56,0,763.1,0,1.444,13.1,8.2,0.1586519249116041,0.07869105506992856,0.088,0.093,0.104,0,0,16.6,16.7,17.3,18,7.3,14.7,22,1.1,16.09,75,0
2016-09-25,wheat/winter wheat,2,0.96,0.47,0.53,0,795.2,0,1.5092,13.1,8.2,0.15630571589501538,0.07867439689252136,0.088,0.092,0.103,0,0,17.8,17.4,17.6,17.9,8.1,15.8,24,1.4,17.75,69,0
2016-09-26,wheat/winter wheat,2,0.96,0.32,0.51,0,820.4,0,1.5725,13.1,8.2,0.15474451701510128,0.07866334804116965,0.088,0.092,0.103,0,0,16.8,17.1,17.5,17.9,11.8,15.1,18,2.1,9.42,79,0
2016-09-27,wheat/winter wheat,2,0.96,0.34,0.49,0,848.9,0,1.6223,13.8,8.5,0.1547985330213908,0.0786519645335061,0.088,0.092,0.103,0.5,0,17,17.1,17.5,17.8,11.9,16.5,21,1.2,11.54,81,0
2016-09-28,wheat/winter wheat,2,0.95,0.44,0.5,0,873.5,0,1.6785,13.9,8.6,0.15271383523033177,0.07863731436140058,0.088,0.092,0.103,0,0,16.7,17,17.4,17.7,11.9,15.8,20,3.8,9.11,73,0
2016-09-29,wheat/winter wheat,2,0.95,0.71,0.48,0,904.2,0,1.7273,13.9,8.6,0.14945831903177473,0.078614485665038,0.088,0.092,0.102,0,0,18.2,17.7,17.6,17.8,14.5,19.1,24,3.9,15.08,65,0
2016-09-30,wheat/winter wheat,2,0.98,0.3,0.46,0,923.5,0,1.7879,14.9,9.1,0.14814620820062227,0.07860559192252543,0.087,0.092,0.102,0,0,16.4,17,17.4,17.7,8.1,13.1,18,2.6,6.85,78,0
2016-10-01,wheat/winter wheat,2,0.98,0.12,0.48,0,936,0,1.826,14.9,9.1,0.17361922666339571,0.0786020252875134,0.087,0.092,0.102,7.8,0,14.9,16,16.9,17.4,9.1,12,15,1.5,1.89,94,0
2016-10-02,wheat/winter wheat,2,0.98,0.36,0.48,0,964,0,1.8506,14.9,9.1,0.18108919867950737,0.07859198002343587,0.087,0.092,0.102,2.7,0,14.3,15.3,16.4,17,9.5,12.8,16,3.2,11.07,80,0
2016-10-03,wheat/winter wheat,2,0.98,0.17,0.46,0,981.5,0,1.906,14.9,9.1,0.20729761235992483,0.07858716208305531,0.087,0.092,0.102,8.1,0,13.2,14.4,15.7,16.5,8.7,10.8,13,3,5.82,91,0
2016-10-04,wheat/winter wheat,2,0.98,0.39,0.45,0,1008,0,1.9406,15,9.1,0.20586677631206965,0.07857687785297372,0.087,0.092,0.102,0.1,0,12.8,13.8,15.1,16,6.9,11,15,4.4,12.54,77,0
2016-10-05,wheat/winter wheat,2,0.99,0.25,0.43,0,1027,0,1.9928,15,9.2,0.2060869905146412,0.07857068607185948,0.087,0.092,0.102,0.4,0,11,12.6,14.3,15.4,2.5,7,12,3.3,8.79,79,0
2016-10-06,wheat/winter wheat,2,0.99,0.12,0.42,0,1038.1,0,2.0303,15.1,9.2,0.20721655909513506,0.07856775484369775,0.087,0.092,0.102,0.5,0,10.2,11.7,13.5,14.8,6,8.3,11,3.9,2.76,91,0
2016-10-07,wheat/winter wheat,2,0.99,0.2,0.42,0,1055,0,2.0523,15.2,9.2,0.20700311833907206,0.07856302266819076,0.087,0.092,0.102,0.2,0,10.1,11.2,12.9,14.2,7.4,9.8,12,2.3,6.4,86,0
2016-10-08,wheat/winter wheat,2,1,0.14,0.41,0,1068.8,0,2.0856,15.3,9.3,0.21039561084184324,0.07855986318919116,0.087,0.092,0.102,1.2,0,9.1,10.4,12.3,13.6,3.8,7,10,2.2,5.19,90,0
2016-10-09,wheat/winter wheat,2,1,0.13,0.4,0,1082.3,0,2.1129,15.3,9.3,0.20984272653191535,0.0785570787680436,0.087,0.092,0.102,0,0,8.1,9.6,11.5,12.9,3,5.9,9,1.4,5.47,92,0
2016-10-10,wheat/winter wheat,2,1,0.14,0.4,0,1095.6,0,2.1396,15.4,9.3,0.20923532610911708,0.07855407682221298,0.087,0.092,0.102,0,0,7.6,9,10.9,12.3,3.1,6.7,10,0.7,5.22,89,0
2016-10-11,wheat/winter wheat,2,1,0.06,0.39,0,1106.5,0,2.1659,15.4,9.3,0.2117680517732278,0.07855277684149704,0.087,0.092,0.102,0.9,0,7.1,8.4,10.3,11.7,2.4,5.6,9,1.5,3.76,94,0
2016-10-12,wheat/winter wheat,2,1,0.06,0.39,0.1,1116.3,0,2.1874,15.5,9.4,0.21227801202618388,0.07855147337680178,0.087,0.092,0.102,0.3,0,6.9,8,9.8,11.2,5.4,6.6,8,3.5,2.89,91,0
2016-10-13,wheat/winter wheat,2,1,0.1,0.38,0.2,1125.7,0,2.2067,15.5,9.4,0.2118364183963862,0.07854939817184729,0.087,0.092,0.102,0,0,6.9,7.8,9.4,10.8,5.8,7,8,5.2,2.76,91,0
2016-10-14,wheat/winter wheat,2,1,0.19,0.38,0.5,1140.7,0,2.2253,15.6,9.4,0.21105292685690857,0.07854576582438318,0.087,0.092,0.102,0,0,7.2,7.8,9.2,10.4,5.4,7.6,10,5.3,6.61,86,0
2016-10-15,wheat/winter wheat,2,1,0.17,0.37,0.9,1155.7,0,2.2548,15.6,9.4,0.210329092405016,0.07854243744605606,0.087,0.092,0.102,0,0,8,8.2,9.2,10.3,5.8,10,14,2.4,6.17,89,0
2016-10-16,wheat/winter wheat,2,1,0.21,0.36,1.4,1175,0,2.2842,15.6,9.5,0.20943791355447075,0.07853835590386447,0.087,0.092,0.102,0,0,9.2,9,9.5,10.3,5.1,11.1,17,1.5,11.79,86,0
2016-10-17,wheat/winter wheat,2,1,0.11,0.35,1.9,1190.2,0,2.3221,15.7,9.5,0.2097711223804549,0.07853635176225941,0.087,0.092,0.102,0.3,0,9.5,9.5,9.8,10.4,5.8,10.3,15,1.4,6.63,92,0
2016-10-18,wheat/winter wheat,2,1,0.17,0.35,2.6,1207.1,0,2.3519,16.7,10,0.21289723372342362,0.0785332831880345,0.087,0.092,0.102,1.2,0,10.2,10,10.1,10.6,8.7,12,15,2.4,7.31,86,0
2016-10-19,wheat/winter wheat,2,1,0.08,0.38,3,1217.9,0,2.3849,16.8,10,0.24399201720965702,0.08055684124056822,0.087,0.092,0.102,10.1,0,9.3,9.7,10.2,10.6,5.3,7.3,9,3.6,3.9,89,0
2016-10-20,wheat/winter wheat,2,1,0.07,0.37,3.4,1229,0,2.406,16.8,10,0.24347942591095748,0.08788030745483022,0.087,0.092,0.102,2.2,0,8.6,9.2,10,10.6,4.4,6.6,9,1.7,4.22,89,0
2016-10-21,wheat/winter wheat,2,1,0.03,0.37,3.7,1236.2,0,2.4275,16.8,10,0.2775714266756845,0.11944910396399011,0.087,0.092,0.101,19.8,0,7.8,8.6,9.6,10.4,4.4,5.6,7,2.2,2.02,95,0
2016-10-22,wheat/winter wheat,2,1,0.04,0.36,4,1246.2,0,2.4415,16.8,10,0.2516128798930927,0.15269392413696345,0.087,0.092,0.101,2.3,0,6.7,7.8,9.1,10.1,-0.2,3.7,8,1.3,4.37,93,0
2016-10-23,wheat/winter wheat,2,1,0.09,0.36,4.4,1260,0,2.4609,16.8,10,0.24327555599120299,0.16066147995534708,0.087,0.092,0.101,0,0,6.1,7.2,8.6,9.7,0,4.5,9,1.9,6.9,93,0
2016-10-24,wheat/winter wheat,2,1,0.02,0.35,5,1266.5,0,2.4876,16.8,10,0.24613346656038246,0.19115021922493045,0.087,0.092,0.101,10.1,0,6.1,6.9,8.3,9.3,4.2,6.1,8,1.9,1.96,97,0
2016-10-25,wheat/winter wheat,2,1,0.03,0.35,6,1272.4,0,2.5002,16.8,10,0.24430621765305016,0.2022710879250115,0.087,0.092,0.101,2.9,0,6.9,7.2,8.2,9.1,7,8.8,11,1.6,1.74,97,0
2016-10-26,wheat/winter wheat,2,1,0.11,0.34,6.9,1282.8,0,2.5115,16.8,10.1,0.24058663452437382,0.20553270588614792,0.087,0.092,0.101,0,0,7.2,7.4,8.2,9,6,8.1,10,1.1,4.17,91,0
2016-10-27,wheat/winter wheat,2,1,0.08,0.34,8.1,1291.6,0,2.5313,16.8,10.1,0.23884344183825354,0.20701784008437904,0.087,0.092,0.101,0.1,0,7.8,7.9,8.4,9,6.2,9.3,13,2.1,3.43,88,0
2016-10-28,wheat/winter wheat,2,1,0.13,0.33,9.4,1297.1,0,2.5482,16.8,10.1,0.2375331859743325,0.20778750109096267,0.087,0.092,0.101,0,0,8.5,8.3,8.6,9.1,8.6,10.3,12,3.6,1.81,88,0
2016-10-29,wheat/winter wheat,2,1,0.15,0.33,10.6,1309.6,0,2.5585,16.8,10.1,0.2365076827957029,0.20817615236277134,0.087,0.092,0.101,0,0,8.6,8.6,8.8,9.2,5.8,8.8,12,2.8,5.35,86,0
2016-10-30,wheat/winter wheat,2,1,0.1,0.32,11.6,1317.2,0,2.582,16.8,10.1,0.23587384516749246,0.20840362661509118,0.087,0.092,0.101,0,0,8.4,8.6,8.9,9.3,5,7.9,11,1.9,3,92,0
2016-10-31,wheat/winter wheat,2,1,0.11,0.32,12.7,1324.2,0,2.5963,16.9,10.1,0.2353135679855165,0.20851439121272416,0.087,0.092,0.101,0,0,8.3,8.5,8.9,9.4,4.7,8,11,1.3,2.75,89,0
2016-11-01,wheat/winter wheat,2,1,0.04,0.32,13.9,1336.9,0,2.6094,16.9,10.1,0.23706679760573554,0.20866107638788964,0.087,0.092,0.101,0.7,0,8.2,8.5,8.9,9.4,3.2,8,13,2.1,6.21,89,0
2016-11-02,wheat/winter wheat,2,1,0.05,0.31,14.7,1347.1,0,2.6328,16.9,10.1,0.24208663605614367,0.21118306800813202,0.087,0.092,0.101,2.4,0,7.6,8.1,8.8,9.3,3.4,5.8,8,4.1,4.8,88,0
2016-11-03,wheat/winter wheat,2,1,0.01,0.31,15.4,1354.8,0,2.6517,16.9,10.1,0.242268886900306,0.21502970206630811,0.087,0.092,0.101,1.3,0,6.7,7.5,8.5,9.1,1.5,4.4,7,1.6,3.52,92,0
2016-11-04,wheat/winter wheat,2,1,0.1,0.3,16.2,1362.7,0,2.6658,16.9,10.1,0.2397902754036405,0.21709527560178954,0.087,0.092,0.101,0,0,6.3,7.1,8.1,8.9,2.9,5.2,7,2,3.63,85,0
2016-11-05,wheat/winter wheat,2,1,0.03,0.3,17.2,1367,0,2.6803,16.9,10.1,0.24259363886918228,0.22117888600563904,0.087,0.092,0.101,2.2,0,6.2,6.8,7.8,8.6,3.7,5.9,8,2.1,1.61,89,0
2016-11-06,wheat/winter wheat,2,1,0.03,0.3,18,1377,0,2.6881,16.9,10.1,0.24046595761021208,0.22216014041767726,0.092,0.092,0.101,0.2,0,5.8,6.5,7.5,8.4,2.2,4.8,7,2.8,5.45,86,0
2016-11-07,wheat/winter wheat,2,1,0,0.29,18.4,1380.4,0,2.7063,16.9,10.1,0.2409251391823529,0.22226725516544965,0.098,0.092,0.101,0.9,0,5,5.9,7.2,8.1,1.7,2.9,4,1.8,1.15,92,0
2016-11-08,wheat/winter wheat,2,1,0,0.29,18.4,1384.7,0,2.7125,16.9,10.1,0.24121562713658676,0.2223738163868577,0.105,0.092,0.101,0.9,0,4,5.2,6.6,7.7,-0.9,1.1,3,2.4,1.9,90,0
2016-11-09,wheat/winter wheat,2,1,0,0.29,18.4,1389.5,0,2.7203,16.9,10.1,0.24258556008521892,0.2232718994388833,0.115,0.092,0.101,1.7,0,1.1,3.3,5.6,7,-1.5,0.7,3,2.5,2.34,90,0
2016-11-10,wheat/winter wheat,2,1,0,0.28,18.6,1392.6,0,2.729,16.9,10.1,0.24547016126947782,0.22645129630891048,0.159,0.092,0.101,6.3,0,0.7,2.4,4.7,6.3,0.8,1.8,3,1.9,1.2,95,0
2016-11-11,wheat/winter wheat,2,1,0,0.28,18.6,1391.8,0,2.7348,16.9,10.1,0.2414747436467494,0.22431590899337542,0.178,0.092,0.101,0.1,0,0.6,1.9,4,5.6,-2.6,-0.1,3,3.2,1.41,90,0
2016-11-12,wheat/winter wheat,2,1,0,0.28,18.6,1391.1,0,2.7339,16.9,10.1,0.23986323236526988,0.22264359900992595,0.188,0.092,0.101,0,0,-0.1,1.3,3.4,5,-4.6,-1.9,1,1.9,3.33,83,0
2016-11-13,wheat/winter wheat,2,1,0,0.28,18.6,1390.3,0,2.7332,16.9,10.1,0.23900913911198726,0.221472009899645,0.194,0.092,0.101,0,0,-1.9,0.1,2.5,4.3,-3.6,-0.9,2,3.2,5.89,76,0
2016-11-14,wheat/winter wheat,2,1,0,0.28,18.6,1389.6,0,2.7325,16.9,10.1,0.23848027300394078,0.2206215863714516,0.198,0.092,0.101,0,0,-0.9,0.1,2.1,3.8,-5.6,-0.8,4,2,7.3,74,0
2016-11-15,wheat/winter wheat,2,1,0,0.28,19.2,1392,0,2.7317,16.9,10.1,0.2437532075641836,0.2199791523772987,0.201,0.092,0.101,1.7,0,-0.8,0.1,1.8,3.4,0.6,2.9,5,4.3,0.86,89,0
2016-11-16,wheat/winter wheat,2,1,0,0.28,21.2,1394.5,0,2.736,16.9,10.1,0.2599236658091453,0.21947742434874576,0.204,0.092,0.101,5,0,1.3,1.1,2.1,3.3,4.9,7.4,10,3.4,1.11,94,0
2016-11-17,wheat/winter wheat,2,1,0.05,0.28,23.9,1398.1,0,2.7406,16.9,10.1,0.2739833762290362,0.21902846169228618,0.205,0.092,0.101,4.4,0,3.4,2.6,2.8,3.5,8.1,9.6,11,4.8,1.65,85,0
2016-11-18,wheat/winter wheat,2,1,0.08,0.28,26,1403.1,0,2.747,16.9,10.1,0.2823747902204736,0.2268693234556505,0.226,0.128,0.101,10.7,0,4.5,3.7,3.5,3.9,3.7,7.8,12,5.8,2.25,81,0
2016-11-19,wheat/winter wheat,2,1,0.09,0.28,27.2,1407.6,0,2.7557,16.9,10.1,0.24901472540146405,0.22745992992727246,0.227,0.22,0.104,0,0,4.5,4.2,4,4.3,1.9,4.5,7,2.9,2.05,83,0
2016-11-20,wheat/winter wheat,2,1,0.2,0.27,29.6,1414.5,0,2.7635,16.9,10.1,0.24221734993068686,0.2248960676456546,0.225,0.225,0.127,0.1,0,5.4,4.9,4.6,4.7,2.5,8.2,14,5.2,3.1,69,0
2016-11-21,wheat/winter wheat,2,1,0.24,0.27,32.7,1421.9,0,2.7753,16.9,10.1,0.23921556806683206,0.2229561788065911,0.224,0.224,0.142,0,0,6.6,5.8,5.2,5.2,8,10.2,12,2.7,3.26,65,0
2016-11-22,wheat/winter wheat,2,1,0.13,0.27,35.6,1426.2,0,2.788,16.9,10.1,0.23777201121519656,0.22163515952022125,0.223,0.223,0.151,0,0,7.3,6.5,5.9,5.7,6.3,9.5,13,1.5,2.03,78,0
2016-11-23,wheat/winter wheat,2,1,0,0.27,38,1433.4,0,2.7952,16.9,10.1,0.2371735230988576,0.22076451996886692,0.222,0.222,0.157,0,0,7.5,7,6.4,6.2,3.8,8.1,12,0.7,4.22,89,0
2016-11-24,wheat/winter wheat,2,1,0.03,0.26,39.9,1440.1,0,2.8071,17,10.1,0.23667671642010055,0.22009762569769142,0.221,0.221,0.161,0,0,7.3,7,6.7,6.6,3.2,6.4,10,3.1,5.01,89,0
2016-11-25,wheat/winter wheat,2,1,0.02,0.26,40.4,1446.1,0,2.8181,17,10.1,0.23630750670359332,0.2195774711104709,0.22,0.221,0.165,0,0,6,6.5,6.6,6.7,-1.3,2.4,6,3.5,6.14,84,0
2016-11-26,wheat/winter wheat,2,1,0,0.26,40.4,1450.7,0,2.828,17,10.1,0.23606667992938304,0.21917176618287915,0.22,0.22,0.168,0,0,4.6,5.5,6.2,6.6,-1.3,0.3,2,1.2,2.46,100,0
2016-11-27,wheat/winter wheat,2,1,0,0.25,40.9,1455.3,0,2.8355,17,10.1,0.2380912998857365,0.2189650687354292,0.22,0.22,0.17,0.8,0,4.1,4.9,5.8,6.4,-1.1,2.2,6,2.3,2.37,93,0
2016-11-28,wheat/winter wheat,2,1,0,0.25,40.9,1454.6,0,2.843,17,10.1,0.2377976975950711,0.21880796487579998,0.219,0.22,0.172,0,0,2.6,3.9,5.2,6,-5.9,-2.2,2,1.8,5.31,85,0
2016-11-29,wheat/winter wheat,2,1,0,0.25,40.9,1453.9,0,2.8423,17,10.1,0.2375516377780371,0.21865493514704307,0.219,0.219,0.174,0,0,1.2,2.7,4.4,5.5,-7.5,-3.1,1,0.8,5.74,84,0
2016-11-30,wheat/winter wheat,2,1,0,0.25,40.9,1453.2,0,2.8417,17,10.1,0.23756819787861647,0.2184983090654816,0.219,0.219,0.175,0.1,0,0.4,1.8,3.7,4.9,-6.3,-1.9,2,3.8,2.8,70,0
2016-12-01,wheat/winter wheat,2,1,0,0.25,42.1,1454.4,0,2.841,17,10.1,0.24005588022964633,0.2183407759093319,0.219,0.219,0.176,0.8,0,-1.9,0.2,2.6,4.1,2,4.2,6,5.7,0.67,92,0
2016-12-02,wheat/winter wheat,2,1,0,0.25,42.2,1459.5,0,2.843,17,10.1,0.24654345809203368,0.21818647664267213,0.219,0.219,0.178,2,0,-0.5,0.3,2.1,3.6,-4.1,1.2,7,3.7,4.96,81,0
2016-12-03,wheat/winter wheat,2,1,0,0.25,42.2,1458.7,0,2.8512,17,10.1,0.24643141075083339,0.21803860335289352,0.219,0.219,0.179,0,0,0.6,0.9,2.1,3.3,-6.2,-1.4,3,0.4,5.37,89,0
2016-12-04,wheat/winter wheat,2,1,0,0.25,42.2,1458,0,2.8504,17,10.1,0.24634776850113774,0.21788877075409163,0.218,0.219,0.18,0,0,-1.4,0,1.6,2.9,-6.6,-3.3,0,0.8,4.27,91,0
2016-12-05,wheat/winter wheat,2,1,0,0.25,42.2,1457.3,0,2.8498,17,10.1,0.24628294500695633,0.21774416244473227,0.218,0.218,0.18,0,0,-3.3,-1.4,0.8,2.3,-7,-2.4,2,0.9,4.9,79,0
2016-12-06,wheat/winter wheat,2,1,0,0.25,42.2,1456.7,0,2.8491,17,10.1,0.24623123141232173,0.21760812253254766,0.218,0.218,0.181,0,0,-2.4,-1.5,0.3,1.8,-7.7,-4.9,-2,1.1,2.65,93,0
2016-12-07,wheat/winter wheat,2,1,0,0.25,42.2,1455.9,0,2.8485,17,10.1,0.24618901592374418,0.21748195123042538,0.218,0.218,0.182,0,0,-4.9,-2.9,-0.5,1.1,-5.7,-1.4,3,1.7,2.31,88,0
2016-12-08,wheat/winter wheat,2,1,0.03,0.25,43.3,1461,0,2.8477,17,10.1,0.24606424812907038,0.21733937360749708,0.218,0.218,0.183,0,0,-1.4,-1.6,-0.4,0.9,1,3.5,6,3.1,3.85,77,0
2016-12-09,wheat/winter wheat,2,1,0,0.25,45.1,1463.5,0,2.8558,17,10.1,0.24603687087683931,0.21723336948721153,0.218,0.218,0.183,0.1,0,0.2,-0.3,0.1,1,2.6,5.2,8,3.2,1.31,91,0
2016-12-10,wheat/winter wheat,2,1,0.05,0.25,47.7,1468.6,0,2.8599,17,10.1,0.24588058658315196,0.21709750346677856,0.218,0.218,0.184,0,0,1.8,1,0.9,1.3,4.2,6.7,9,2.4,2.57,83,0
2016-12-11,wheat/winter wheat,2,1,0,0.24,50.4,1473.7,0,2.868,17,10.1,0.25917798841605394,0.21700967765611737,0.218,0.218,0.184,4.1,0,3,2.1,1.7,1.8,5.3,6.8,8,5.5,2.36,88,0
2016-12-12,wheat/winter wheat,2,1,0,0.24,52.4,1476.1,0,2.8759,17,10.1,0.273140304530299,0.21693021430721382,0.217,0.218,0.185,4.3,0,3.5,2.8,2.3,2.3,3.6,5.3,7,2.8,1.26,94,0
2016-12-13,wheat/winter wheat,2,1,0,0.24,53.9,1480.3,0,2.8796,17,10.1,0.27394999606112974,0.21685779888730325,0.217,0.218,0.185,0.3,0,3.8,3.3,2.8,2.8,2.9,4.3,6,2,2.05,92,0
2016-12-14,wheat/winter wheat,2,1,0,0.24,55.9,1482.1,0,2.8862,17,10.1,0.27393745975761724,0.21679160932051178,0.217,0.218,0.186,0,0,4.1,3.7,3.3,3.2,4.2,5.1,6,1.5,1.02,97,0
2016-12-15,wheat/winter wheat,2,1,0.01,0.24,56.8,1483.2,0,2.889,17,10.1,0.2443480455966289,0.22701732879174866,0.227,0.226,0.221,0,0,3.7,3.7,3.5,3.5,0.4,2.7,5,3.5,0.67,96,0
2016-12-16,wheat/winter wheat,2,1,0.04,0.24,56.8,1485.6,0,2.8906,17,9.7,0.24007394798106543,0.22440959699564456,0.225,0.225,0.225,0,0,2.8,3.2,3.4,3.6,-1.2,0,1,3.1,1.28,87,0
2016-12-17,wheat/winter wheat,2,1,0,0.2,56.8,1484.8,0,2.8943,17,9.7,0.23845953011370338,0.22267145881353512,0.223,0.224,0.224,0,0,2,2.7,3.2,3.6,-2.8,-0.7,2,1.3,1.87,90,0
2016-12-18,wheat/winter wheat,2,1,0,0.2,58,1487.8,0,2.8934,17,9.7,0.24231663128176614,0.22296394892212446,0.223,0.223,0.223,2.3,0,2.3,2.6,3.1,3.5,1.6,3.3,5,2.5,1.75,97,0
2016-12-19,wheat/winter wheat,2,1,0,0.2,58.7,1491.6,0,2.898,17,9.7,0.24018849388657992,0.222441702689121,0.223,0.223,0.223,0,0,2.4,2.6,3.1,3.5,0.3,2.4,5,2.6,2.25,90,0
2016-12-20,wheat/winter wheat,2,1,0,0.2,58.7,1490.8,0,2.9038,17,9.7,0.23907325864658527,0.22158956067936428,0.222,0.222,0.222,0,0,1.7,2.3,2.9,3.4,-1.8,-0.7,1,2.8,1.21,93,0
2016-12-21,wheat/winter wheat,2,1,0,0.2,58.7,1490,0,2.9029,17,9.7,0.23840790668573406,0.22081596087451613,0.221,0.222,0.222,0,0,1,1.8,2.6,3.2,-2.4,-1.1,0,2.8,2.58,90,0
2016-12-22,wheat/winter wheat,2,1,0,0.2,58.7,1489.1,0,2.9021,17,9.7,0.24195579356825037,0.22017875688539332,0.221,0.221,0.221,1.2,0,0.8,1.4,2.3,3,-1.9,-0.1,2,2.8,1.34,94,0
2016-12-23,wheat/winter wheat,2,1,0,0.2,59.4,1491.9,0,2.9013,17,9.7,0.2416462103174737,0.21966152810050474,0.22,0.221,0.221,0,0,0,0.9,2,2.8,0.1,2.2,4,3.4,1.68,93,0
2016-12-24,wheat/winter wheat,2,1,0.01,0.2,61.7,1495.1,0,2.9055,17,9.7,0.24224321269474478,0.2192313834420384,0.22,0.22,0.221,0.3,0,1.2,1.3,2,2.6,3,5,7,5.1,1.81,83,0
2016-12-25,wheat/winter wheat,2,1,0,0.2,65.5,1495.3,0,2.9102,17,9.7,0.24310903014996246,0.2218947779499079,0.221,0.221,0.221,1.6,0,2.7,2.2,2.3,2.7,5.8,7.4,9,4.9,0.47,90,0
2016-12-26,wheat/winter wheat,2,1,0.05,0.2,69.1,1498.4,0,2.9106,17,9.7,0.24348296418190818,0.22420133798191247,0.223,0.223,0.222,2.3,0,3.8,3.1,2.8,3,3.5,7,11,6,1.82,81,0
2016-12-27,wheat/winter wheat,2,1,0.13,0.2,71.5,1502.5,0,2.9151,17,9.6,0.24026183226279363,0.2231577299979763,0.223,0.223,0.223,0,0,4.1,3.6,3.3,3.3,3.5,5,7,6.2,2.44,80,0
2016-12-28,wheat/winter wheat,2,1,0,0.19,73.4,1503.6,0,2.9208,17,9.6,0.23959137638119352,0.22219544599726415,0.223,0.223,0.223,0.4,0,4,3.8,3.6,3.6,2.6,4,5,3.1,0.8,88,0
2016-12-29,wheat/winter wheat,2,1,0,0.19,73.4,1507.3,0,2.9224,17,9.6,0.2385475017451035,0.22140153596858322,0.222,0.222,0.222,0,0,3.3,3.5,3.6,3.8,-3.1,1,5,1.1,4.42,87,0
2016-12-30,wheat/winter wheat,2,1,0,0.19,73.4,1510.9,0,2.9276,17,9.6,0.2378240428448983,0.22075111520102464,0.221,0.222,0.222,0,0,2.6,3.1,3.5,3.7,-4.2,0.3,5,1.1,4.91,82,0
