
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1997-01-04,wheat/winter wheat,2,360.7,342.1,0,0,0.6809,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-9.3,2.952
1997-01-05,wheat/winter wheat,2,360.6,342,0,0,0.6808,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-10.7,2.158
1997-01-06,wheat/winter wheat,2,360.4,342,0,0,0.6807,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-5.8,1.619
1997-01-07,wheat/winter wheat,2,360.3,341.9,0,0,0.6806,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-6.3,2.041
1997-01-08,wheat/winter wheat,2,360.2,341.8,0,0,0.6805,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-7.1,1.414
1997-01-09,wheat/winter wheat,2,360,341.8,0,0,0.6803,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-5.7,2.086
1997-01-10,wheat/winter wheat,2,359.9,341.7,0,0,0.6802,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-8,4.385
1997-01-11,wheat/winter wheat,2,359.8,341.7,0,0,0.6801,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-6.7,1.651
1997-01-12,wheat/winter wheat,2,359.7,341.6,0,0,0.68,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-6.5,2.54
1997-01-13,wheat/winter wheat,2,359.5,341.5,0,0,0.6798,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-0.7,1.895
1997-01-14,wheat/winter wheat,2,368.4,349.4,0,0,0.6796,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,1.8,4.565
1997-01-15,wheat/winter wheat,2,368.2,349.3,0,0,0.6953,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-1,4.872
1997-01-16,wheat/winter wheat,2,368.1,349.2,0,0,0.6951,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-2.8,5.03
1997-01-17,wheat/winter wheat,2,367.9,349.2,0,0,0.6949,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-5.2,4.675
1997-01-18,wheat/winter wheat,2,367.7,349.1,0,0,0.6948,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,-0.6,1.583
1997-01-19,wheat/winter wheat,2,373.4,354.1,0,0,0.6946,0,0.285,0.236,0.235,0.285,0.236,0.235,0.0112,0.0067,0.0068,1.4,1.406
1997-01-20,wheat/winter wheat,2,373.2,354,0,0,0.7045,1.9,0.305,0.236,0.235,0.305,0.236,0.235,0.0112,0.0067,0.0068,-0.2,1.06
1997-01-21,wheat/winter wheat,2,382.3,362,0,0,0.7043,0,0.305,0.236,0.235,0.305,0.236,0.235,0.0112,0.0067,0.0068,0.1,4.423
1997-01-22,wheat/winter wheat,2,392.2,370.7,0,0,0.7203,0,0.305,0.236,0.235,0.305,0.236,0.235,0.0112,0.0067,0.0068,0.8,4.518
1997-01-23,wheat/winter wheat,2,402.6,379.9,0,0,0.7375,0.2,0.306,0.236,0.235,0.306,0.236,0.235,0.0112,0.0067,0.0068,3.4,3.167
1997-01-24,wheat/winter wheat,2,411.1,387.4,0,0,0.7557,0,0.306,0.236,0.235,0.306,0.236,0.235,0.0112,0.0067,0.0068,1.7,2.468
1997-01-25,wheat/winter wheat,2,410.9,387.3,0,0,0.7704,0,0.306,0.236,0.235,0.306,0.236,0.235,0.0112,0.0067,0.0068,-0.7,1.846
1997-01-26,wheat/winter wheat,2,410.7,387.2,0,0,0.7702,0,0.306,0.236,0.235,0.306,0.236,0.235,0.0112,0.0067,0.0068,-2.9,4.686
1997-01-27,wheat/winter wheat,2,410.6,387.1,0,0,0.77,0,0.306,0.236,0.235,0.306,0.236,0.235,0.0112,0.0067,0.0068,-4.7,5.279
1997-01-28,wheat/winter wheat,2,417.3,393,0,0,0.7698,0.1,0.307,0.236,0.235,0.307,0.236,0.235,0.0112,0.0067,0.0068,0.1,1.577
1997-01-29,wheat/winter wheat,2,424.5,399.3,0,0,0.7815,0,0.307,0.236,0.235,0.307,0.236,0.235,0.0112,0.0067,0.0068,1.2,1.652
1997-01-30,wheat/winter wheat,2,432.2,406,0,0,0.794,0.1,0.307,0.236,0.235,0.307,0.236,0.235,0.0112,0.0067,0.0068,2.2,1.687
1997-01-31,wheat/winter wheat,2,445.3,417.4,0,0,0.8073,0,0.306,0.235,0.235,0.306,0.235,0.235,0.0112,0.0067,0.0068,1.7,5.484
1997-02-01,wheat/winter wheat,2,445.1,417.3,0,0,0.8299,0,0.306,0.235,0.235,0.306,0.235,0.235,0.0112,0.0067,0.0068,-2,8.005
1997-02-02,wheat/winter wheat,2,444.9,417.2,0,0,0.8296,0,0.306,0.235,0.235,0.306,0.235,0.235,0.0112,0.0067,0.0068,-3.2,7.76
1997-02-03,wheat/winter wheat,2,444.7,417.1,0,0,0.8294,9.2,0.41,0.235,0.235,0.41,0.235,0.235,0.0112,0.0067,0.0068,-2.9,3.194
1997-02-04,wheat/winter wheat,2,455.9,426.9,0,0,0.8292,0.6,0.416,0.235,0.235,0.416,0.235,0.235,0.0112,0.0067,0.0068,1.2,3.61
1997-02-05,wheat/winter wheat,2,467.4,436.9,0,0,0.8486,0.1,0.417,0.235,0.234,0.417,0.235,0.234,0.0112,0.0067,0.0068,1.9,3.36
1997-02-06,wheat/winter wheat,2,480.9,448.6,0,0,0.8683,0,0.417,0.235,0.234,0.417,0.235,0.234,0.0112,0.0067,0.0068,1.4,4.658
1997-02-07,wheat/winter wheat,2,498.6,463.7,0,0,0.8914,0,0.415,0.235,0.234,0.415,0.235,0.234,0.0112,0.0067,0.0068,4,7.077
1997-02-08,wheat/winter wheat,2,517.4,479.7,0,0,0.9213,0,0.413,0.235,0.234,0.413,0.235,0.234,0.0112,0.0067,0.0068,4.2,8.363
1997-02-09,wheat/winter wheat,2,534.7,494.3,0,0,0.9528,0,0.412,0.234,0.234,0.412,0.234,0.234,0.0112,0.0067,0.0068,3.7,4.966
1997-02-10,wheat/winter wheat,2,558.7,514,0,0,0.9815,0.8,0.318,0.334,0.234,0.318,0.334,0.234,0.0112,0.0067,0.0068,7.7,7.171
1997-02-11,wheat/winter wheat,2,582,532.8,0,0,1.0202,1,0.244,0.414,0.233,0.244,0.414,0.233,0.0112,0.0067,0.0068,5.5,6.242
1997-02-12,wheat/winter wheat,2,596.9,544.7,0,0,1.0571,4.3,0.245,0.455,0.233,0.245,0.455,0.233,0.0112,0.0067,0.0068,4,3.095
1997-02-13,wheat/winter wheat,2,615,558.8,0,0,1.0804,10,0.246,0.453,0.333,0.246,0.453,0.333,0.0112,0.0067,0.0068,6.9,3.447
1997-02-14,wheat/winter wheat,2,634.4,573.8,0,0,1.108,1,0.241,0.365,0.433,0.241,0.365,0.433,0.0112,0.0067,0.0068,3.6,4.706
1997-02-15,wheat/winter wheat,2,634,573.7,0,0,1.1374,0.4,0.24,0.333,0.47,0.24,0.333,0.47,0.0112,0.0067,0.0068,-0.3,2.719
1997-02-16,wheat/winter wheat,2,633.8,573.5,0,0,1.1371,0.1,0.239,0.335,0.47,0.239,0.335,0.47,0.0112,0.0067,0.0068,-2.7,2.995
1997-02-17,wheat/winter wheat,2,633.5,573.4,0,0,1.1368,0,0.238,0.336,0.47,0.238,0.336,0.47,0.0112,0.0067,0.0068,-3.2,6.658
1997-02-18,wheat/winter wheat,2,647.8,584.5,0,0,1.1366,5.7,0.245,0.387,0.47,0.245,0.387,0.47,0.0112,0.0067,0.0068,1,2.357
1997-02-19,wheat/winter wheat,2,670,601.5,0,0,1.1582,0,0.238,0.391,0.47,0.238,0.391,0.47,0.0112,0.0067,0.0068,3.4,5.643
1997-02-20,wheat/winter wheat,2,693.6,619.3,0,0,1.1914,3.5,0.242,0.419,0.47,0.242,0.419,0.47,0.0112,0.0067,0.0068,4.6,5.224
1997-02-21,wheat/winter wheat,2,710.5,631.7,0,0,1.2261,0.9,0.24,0.427,0.47,0.24,0.427,0.47,0.0112,0.0067,0.0068,6.8,1.957
1997-02-22,wheat/winter wheat,2,742,654.3,0,0,1.2503,0,0.236,0.328,0.469,0.236,0.328,0.469,0.0112,0.0067,0.0068,7.1,6.806
1997-02-23,wheat/winter wheat,2,782.1,682,0,0,1.2941,0,0.233,0.245,0.451,0.233,0.245,0.451,0.0112,0.0067,0.0068,9.1,9.149
1997-02-24,wheat/winter wheat,2,816.1,704.5,0,0,1.3476,1.4,0.238,0.241,0.422,0.238,0.241,0.422,0.0111,0.0067,0.0068,9.4,6.098
1997-02-25,wheat/winter wheat,2,843,721.7,0,0,1.391,25.9,0.37,0.246,0.416,0.37,0.246,0.416,0.0111,0.0067,0.0068,9.9,3.676
1997-02-26,wheat/winter wheat,2,873.3,740.5,0,0,1.4241,6.6,0.348,0.246,0.416,0.348,0.246,0.416,0.0111,0.0067,0.0068,6.4,5.027
1997-02-27,wheat/winter wheat,2,908.8,762.3,0,0,1.4601,0,0.248,0.246,0.416,0.248,0.246,0.416,0.0111,0.0067,0.0068,3.4,8.528
1997-02-28,wheat/winter wheat,2,952.6,788.5,0,0,1.5019,0,0.237,0.241,0.326,0.237,0.241,0.326,0.0111,0.0067,0.0068,6,10.966
1997-03-01,wheat/winter wheat,2,1000.2,816,0,0,1.5521,0,0.233,0.237,0.245,0.233,0.237,0.245,0.0111,0.0067,0.0068,8.3,8.865
1997-03-02,wheat/winter wheat,2,1057.6,847.3,0,0,1.6042,0.2,0.228,0.235,0.239,0.228,0.235,0.239,0.0111,0.0067,0.0068,11.5,11.504
1997-03-03,wheat/winter wheat,2,1109.8,875,0,0,1.6637,0,0.223,0.233,0.237,0.223,0.233,0.237,0.0111,0.0067,0.0068,6.7,11.429
1997-03-04,wheat/winter wheat,2,1159.1,900.5,0,0,1.7162,0,0.22,0.231,0.235,0.22,0.231,0.235,0.0111,0.0067,0.0068,4.9,13.169
1997-03-05,wheat/winter wheat,2,1209.4,926.1,0,0,1.7645,0,0.217,0.23,0.235,0.217,0.23,0.235,0.0111,0.0067,0.0068,4.9,12.567
1997-03-06,wheat/winter wheat,2,1243.6,943,0,0,1.8126,0,0.216,0.23,0.234,0.216,0.23,0.234,0.0111,0.0067,0.0068,5.9,3.992
1997-03-07,wheat/winter wheat,2,1294,967.4,0,0,1.8445,0,0.214,0.229,0.234,0.214,0.229,0.234,0.0111,0.0067,0.0068,3.9,13.965
1997-03-08,wheat/winter wheat,2,1344.4,991.1,0,0,1.8904,0,0.211,0.228,0.233,0.211,0.228,0.233,0.0111,0.0067,0.0068,6,8.707
1997-03-09,wheat/winter wheat,2,1398.6,1016,0,0,1.935,0,0.209,0.227,0.232,0.209,0.227,0.232,0.0111,0.0067,0.0068,5.3,10.244
1997-03-10,wheat/winter wheat,2,1451.6,1039.8,0,0,1.9814,0,0.207,0.226,0.232,0.207,0.226,0.232,0.0111,0.0067,0.0068,4.1,11.394
1997-03-11,wheat/winter wheat,2,1515.4,1067.4,0,0,2.026,0,0.204,0.225,0.231,0.204,0.225,0.231,0.0111,0.0067,0.0068,6.6,12.539
1997-03-12,wheat/winter wheat,2,1552.1,1083.1,0,0,2.0776,0,0.203,0.224,0.231,0.203,0.224,0.231,0.0111,0.0067,0.0068,3.8,3.956
1997-03-13,wheat/winter wheat,2,1586.9,1097.5,0,0,2.1066,0,0.202,0.224,0.23,0.202,0.224,0.23,0.0111,0.0067,0.0068,5,2.357
1997-03-14,wheat/winter wheat,2,1630.8,1114.7,0,0,2.1334,0,0.2,0.223,0.23,0.2,0.223,0.23,0.0111,0.0067,0.0068,8.6,4.364
1997-03-15,wheat/winter wheat,2,1674,1130.8,0,0,2.1652,3.2,0.229,0.223,0.23,0.229,0.223,0.23,0.0111,0.0067,0.0068,8,3.866
1997-03-16,wheat/winter wheat,2,1727.3,1150.4,0,0,2.1949,0,0.226,0.222,0.229,0.226,0.222,0.229,0.0111,0.0067,0.0068,2.6,10.438
1997-03-17,wheat/winter wheat,2,1771.6,1166.7,0,0,2.2312,0.6,0.229,0.221,0.228,0.229,0.221,0.228,0.0111,0.0067,0.0068,0.3,9.359
1997-03-18,wheat/winter wheat,2,1820.7,1184.8,0,0,2.2613,0,0.228,0.22,0.228,0.228,0.22,0.228,0.0111,0.0067,0.0068,0.2,12.212
1997-03-19,wheat/winter wheat,2,1819.9,1184.4,0,0,2.2947,5,0.28,0.22,0.228,0.28,0.22,0.228,0.0111,0.0067,0.0068,-1,3.9
1997-03-20,wheat/winter wheat,2,1819.2,1184.1,0,0,2.2939,0,0.28,0.22,0.228,0.28,0.22,0.228,0.0111,0.0067,0.0068,-2.7,11.807
1997-03-21,wheat/winter wheat,2,1818.5,1183.8,0,0,2.2933,0,0.28,0.22,0.228,0.28,0.22,0.228,0.0111,0.0067,0.0068,-1.5,13.446
1997-03-22,wheat/winter wheat,2,1863.4,1200.3,0,0,2.2927,0.1,0.28,0.22,0.228,0.28,0.22,0.228,0.0111,0.0067,0.0068,0,9.448
1997-03-23,wheat/winter wheat,2,1913.4,1218.7,0,0,2.3232,0,0.279,0.219,0.227,0.279,0.219,0.227,0.0111,0.0067,0.0068,0.2,12.512
1997-03-24,wheat/winter wheat,2,1971.4,1240,0,0,2.3572,0,0.277,0.218,0.226,0.277,0.218,0.226,0.0111,0.0067,0.0068,1.5,14.596
1997-03-25,wheat/winter wheat,2,2031.5,1261.9,0,0,2.3965,0,0.274,0.217,0.225,0.274,0.217,0.225,0.0111,0.0067,0.0068,1.8,15.1
1997-03-26,wheat/winter wheat,2,2101.6,1286.7,0,0,2.4368,0.9,0.242,0.241,0.235,0.242,0.241,0.235,0.0111,0.0067,0.0068,4.2,14.916
1997-03-27,wheat/winter wheat,2,2186,1314.4,0,0,2.4822,0.2,0.232,0.236,0.235,0.232,0.236,0.235,0.0111,0.0067,0.0068,9.4,13.256
1997-03-28,wheat/winter wheat,2,2247.4,1333.6,0,0,2.5328,9.8,0.245,0.245,0.245,0.245,0.245,0.245,0.0111,0.0067,0.0068,5.9,8.692
1997-03-29,wheat/winter wheat,2,2301.4,1350,0,0,2.5678,0,0.237,0.24,0.241,0.237,0.24,0.241,0.0111,0.0067,0.0068,4.2,6.809
1997-03-30,wheat/winter wheat,2,2379.4,1372.9,0,0,2.5976,0,0.233,0.237,0.238,0.233,0.237,0.238,0.0111,0.0067,0.0068,4.3,18.183
1997-03-31,wheat/winter wheat,2,2468.9,1397.2,0,0,2.6389,0,0.228,0.234,0.236,0.228,0.234,0.236,0.0111,0.0067,0.0068,8.3,15.233
1997-04-01,wheat/winter wheat,3,2571.2,1422.7,0,0,2.6827,0,0.221,0.23,0.233,0.221,0.23,0.233,0.0111,0.0067,0.0068,9.5,18.941
1997-04-02,wheat/winter wheat,3,2644.9,1441.1,0,0,2.7286,0,0.217,0.228,0.232,0.217,0.228,0.232,0.0111,0.0067,0.0068,8.2,9.24
1997-04-03,wheat/winter wheat,3,2725.9,1461.3,0,0,2.7617,3,0.237,0.231,0.231,0.237,0.231,0.231,0.0111,0.0067,0.0068,7.7,10.855
1997-04-04,wheat/winter wheat,3,2808.2,1481.9,0,0,2.798,0,0.232,0.229,0.23,0.232,0.229,0.23,0.0111,0.0067,0.0068,3.8,14.348
1997-04-05,wheat/winter wheat,3,2867.4,1496.6,0,0,2.8349,9.4,0.246,0.246,0.245,0.246,0.246,0.245,0.0111,0.0067,0.0068,2.3,5.77
1997-04-06,wheat/winter wheat,3,2941.6,1515.1,0,0,2.8614,2,0.243,0.243,0.243,0.243,0.243,0.243,0.0111,0.0067,0.0068,1.6,12.817
1997-04-07,wheat/winter wheat,3,3032,1537.6,0,0,2.8947,0,0.235,0.238,0.24,0.235,0.238,0.24,0.0111,0.0066,0.0068,1.8,19.178
1997-04-08,wheat/winter wheat,3,3115.6,1558.5,0,0,2.9351,0,0.23,0.235,0.237,0.23,0.235,0.237,0.0111,0.0066,0.0068,2.7,12.857
1997-04-09,wheat/winter wheat,3,3200.9,1579.7,0,0,2.9725,0,0.225,0.232,0.235,0.225,0.232,0.235,0.0111,0.0066,0.0068,7.2,8.557
1997-04-10,wheat/winter wheat,3,3312.2,1607.4,0,0,3.0107,0,0.218,0.229,0.232,0.218,0.229,0.232,0.0111,0.0066,0.0068,8.5,12.981
1997-04-11,wheat/winter wheat,3,3407.5,1631.1,0,0,3.0603,1.1,0.221,0.227,0.231,0.221,0.227,0.231,0.0111,0.0066,0.0068,5.9,10.618
1997-04-12,wheat/winter wheat,3,3500.7,1654.3,0,0,3.1028,0,0.217,0.225,0.23,0.217,0.225,0.23,0.0111,0.0066,0.0068,2.7,13.887
1997-04-13,wheat/winter wheat,3,3605,1680.2,0,0,3.1443,0,0.212,0.222,0.228,0.212,0.222,0.228,0.0111,0.0066,0.0068,3.6,15.914
1997-04-14,wheat/winter wheat,3,3681.3,1699.1,0,0,3.1908,1.3,0.22,0.222,0.228,0.22,0.222,0.228,0.0111,0.0066,0.0068,6.7,4.104
1997-04-15,wheat/winter wheat,3,3773,1721.9,0,0,3.2247,1.2,0.225,0.221,0.227,0.225,0.221,0.227,0.0111,0.0066,0.0068,2.2,13.344
1997-04-16,wheat/winter wheat,3,3883.5,1749.3,0,0,3.2655,0,0.22,0.219,0.225,0.22,0.219,0.225,0.0111,0.0066,0.0068,3.1,18.52
1997-04-17,wheat/winter wheat,3,3989.3,1775.5,0,0,3.3146,0,0.214,0.215,0.223,0.214,0.215,0.223,0.0111,0.0066,0.0068,6.3,12.115
1997-04-18,wheat/winter wheat,3,4073.8,1796.5,0,0,3.3615,0.1,0.211,0.214,0.222,0.211,0.214,0.222,0.0111,0.0066,0.0068,5.3,6.385
1997-04-19,wheat/winter wheat,3,4183.8,1823.7,0,0,3.399,0,0.207,0.211,0.22,0.207,0.211,0.22,0.0111,0.0066,0.0068,3,17.206
1997-04-20,wheat/winter wheat,3,4290.6,1850.2,0,0,3.4478,0,0.202,0.209,0.218,0.202,0.209,0.218,0.0111,0.0066,0.0068,2,17.99
1997-04-21,wheat/winter wheat,3,4411.2,1880,0,0,3.4951,0,0.197,0.206,0.216,0.197,0.206,0.216,0.0111,0.0066,0.0068,3.1,20.728
1997-04-22,wheat/winter wheat,3,4529.7,1909.3,0,0,3.5484,0,0.191,0.203,0.214,0.191,0.203,0.214,0.0111,0.0066,0.0068,5.1,15.015
1997-04-23,wheat/winter wheat,3,4662.6,1942.2,0,0,3.6009,0,0.185,0.199,0.212,0.185,0.199,0.212,0.0111,0.0066,0.0068,4.7,20.225
1997-04-24,wheat/winter wheat,3,4835,1984.8,0,0,3.6596,0,0.173,0.192,0.207,0.173,0.192,0.207,0.0111,0.0066,0.0068,10.4,21.11
1997-04-25,wheat/winter wheat,3,4982.3,2021.1,0,0,3.7356,0,0.166,0.188,0.204,0.166,0.188,0.204,0.0111,0.0066,0.0068,9.3,16.086
1997-04-26,wheat/winter wheat,3,5147.3,2061.8,0,0,3.8004,0,0.158,0.184,0.201,0.158,0.184,0.201,0.0111,0.0066,0.0068,7,24.041
1997-04-27,wheat/winter wheat,3,5316.8,2103.5,0,0,3.8728,0,0.148,0.177,0.196,0.148,0.177,0.196,0.0111,0.0066,0.0068,11.4,19.618
1997-04-28,wheat/winter wheat,3,5431.9,2131.8,0,0,3.947,9.4,0.234,0.176,0.195,0.234,0.176,0.195,0.0111,0.0066,0.0068,11.5,10.025
1997-04-29,wheat/winter wheat,3,5556.1,2162.2,0,0,3.9973,3,0.241,0.19,0.195,0.241,0.19,0.195,0.0111,0.0066,0.0068,11,11.221
1997-04-30,wheat/winter wheat,3,5649,2185,0,0,4.0513,5.9,0.245,0.237,0.196,0.245,0.237,0.196,0.0111,0.0066,0.0068,9.4,2.929
1997-05-01,wheat/winter wheat,3,5763.1,2212.9,0,0,4.0917,0,0.238,0.238,0.197,0.238,0.238,0.197,0.0111,0.0066,0.0068,9.5,9.5
1997-05-02,wheat/winter wheat,3,5944.9,2257.3,0,0,4.1412,0,0.227,0.232,0.195,0.227,0.232,0.195,0.0111,0.0066,0.0068,14.2,19.983
1997-05-03,wheat/winter wheat,3,6144.9,2306,0,0,4.2197,0,0.217,0.225,0.191,0.217,0.225,0.191,0.0111,0.0066,0.0068,12.8,22.204
1997-05-04,wheat/winter wheat,3,6347.3,2355.2,0,0,4.3058,0,0.207,0.219,0.186,0.207,0.219,0.186,0.0111,0.0066,0.0068,13.1,23.337
1997-05-05,wheat/winter wheat,3,6475.2,2386.2,0,0,4.3927,3,0.225,0.217,0.185,0.225,0.217,0.185,0.0111,0.0066,0.0068,15.2,11.696
1997-05-06,wheat/winter wheat,3,6643.9,2427,0,0,4.4474,15.4,0.263,0.242,0.24,0.263,0.242,0.24,0.0111,0.0066,0.0068,14.6,18.913
1997-05-07,wheat/winter wheat,3,6803.7,2465.7,0,0,4.5193,0.1,0.237,0.239,0.24,0.237,0.239,0.24,0.0111,0.0066,0.0068,6.9,19.457
1997-05-08,wheat/winter wheat,3,6954.7,2502.1,0,0,4.5873,0,0.231,0.235,0.237,0.231,0.235,0.237,0.0111,0.0066,0.0068,8.6,15.5
1997-05-09,wheat/winter wheat,3,7127.1,2543.7,0,0,4.6514,0,0.223,0.23,0.233,0.223,0.23,0.233,0.0111,0.0066,0.0068,11.1,18.4
1997-05-10,wheat/winter wheat,3,7298.2,2584.9,0,0,4.7244,3,0.234,0.23,0.23,0.234,0.23,0.23,0.0111,0.0066,0.0068,11,18.5
1997-05-11,wheat/winter wheat,3,7518.9,2637.9,0,0,4.7965,0,0.221,0.222,0.224,0.221,0.222,0.224,0.0111,0.0066,0.0068,16.4,24.2
1997-05-12,wheat/winter wheat,3,7699.1,2681,0,0,4.8892,0,0.21,0.215,0.219,0.21,0.215,0.219,0.0111,0.0066,0.0068,16.6,18.6
1997-05-13,wheat/winter wheat,3,7873.3,2722.6,0,0,4.9646,0,0.201,0.209,0.215,0.201,0.209,0.215,0.0111,0.0066,0.0068,16,18.448
1997-05-14,wheat/winter wheat,3,8071.8,2769.9,0,0,5.0371,10,0.237,0.237,0.223,0.237,0.237,0.223,0.0111,0.0066,0.0068,17.7,21.5
1997-05-15,wheat/winter wheat,3,8234.1,2808.4,0,0,5.1194,0,0.228,0.231,0.22,0.228,0.231,0.22,0.0111,0.0066,0.0068,15,15.9
1997-05-16,wheat/winter wheat,3,8450.4,2859.7,0,0,5.1863,0,0.212,0.221,0.212,0.212,0.221,0.212,0.0111,0.0066,0.0068,19.8,23.392
1997-05-17,wheat/winter wheat,3,8672.5,2912.1,0,0,5.275,0,0.194,0.21,0.204,0.194,0.21,0.204,0.0111,0.0066,0.0068,19.4,25.332
1997-05-18,wheat/winter wheat,3,8883.7,2961.8,0,0,5.3657,0,0.179,0.199,0.197,0.179,0.199,0.197,0.0111,0.0066,0.0068,19.1,24.631
1997-05-19,wheat/winter wheat,3,9025.7,2995.1,0,0,5.4514,7.2,0.234,0.198,0.196,0.234,0.198,0.196,0.0111,0.0066,0.0068,16.8,13.37
1997-05-20,wheat/winter wheat,3,9156.4,3025.7,0,0,5.5089,5.9,0.243,0.231,0.195,0.243,0.231,0.195,0.011,0.0066,0.0068,14.6,11.468
1997-05-21,wheat/winter wheat,3,9325.8,3065.3,0,0,5.5615,14.5,0.271,0.244,0.243,0.271,0.244,0.243,0.011,0.0066,0.0068,13.4,15.23
1997-05-22,wheat/winter wheat,3,9430.7,3089.8,0,0,5.6295,0.9,0.244,0.244,0.244,0.244,0.244,0.244,0.011,0.0066,0.0068,8.6,5.47
1997-05-23,wheat/winter wheat,3,9569.6,3122.2,0,0,5.6715,1.1,0.238,0.24,0.241,0.238,0.24,0.241,0.011,0.0066,0.0068,8.1,11.736
1997-05-24,wheat/winter wheat,3,9775.1,3170,0,0,5.7271,0,0.228,0.232,0.235,0.228,0.232,0.235,0.011,0.0066,0.0068,7.5,23.888
1997-05-25,wheat/winter wheat,3,10022,3227.4,0,0,5.809,0,0.216,0.225,0.229,0.216,0.225,0.229,0.011,0.0066,0.0068,9.4,28.564
1997-05-26,wheat/winter wheat,3,10195.2,3267.5,0,0,5.9072,1.1,0.211,0.221,0.227,0.211,0.221,0.227,0.011,0.0066,0.0068,11.1,16.77
1997-05-27,wheat/winter wheat,3,10313.5,3294.9,0,0,5.9759,9.9,0.245,0.244,0.242,0.245,0.244,0.242,0.011,0.0066,0.0068,9.6,8.418
1997-05-28,wheat/winter wheat,3,10511.6,3340.8,0,0,6.0227,0,0.232,0.236,0.237,0.232,0.236,0.237,0.011,0.0066,0.0068,9.4,21.017
1997-05-29,wheat/winter wheat,3,10666.3,3376.5,0,0,6.1008,0.1,0.226,0.231,0.234,0.226,0.231,0.234,0.011,0.0066,0.0068,9.7,14.092
1997-05-30,wheat/winter wheat,3,10850.4,3419,0,0,6.1617,2.1,0.227,0.229,0.232,0.227,0.229,0.232,0.011,0.0066,0.0068,9,18.595
1997-05-31,wheat/winter wheat,3,11068.8,3469.2,0,0,6.234,0,0.217,0.222,0.227,0.217,0.222,0.227,0.011,0.0066,0.0068,8.4,25.105
1997-06-01,wheat/winter wheat,3,11214.5,3502.7,0,0,6.3195,0.3,0.211,0.218,0.224,0.211,0.218,0.224,0.011,0.0066,0.0068,10.8,13.511
1997-06-02,wheat/winter wheat,4,11488.9,3561.8,16.9,14.4,6.3763,0,0.195,0.207,0.216,0.195,0.207,0.216,0.011,0.0066,0.0068,13,30.012
1997-06-03,wheat/winter wheat,4,11729.2,3609.9,47.3,40.2,6.476,0,0.183,0.199,0.21,0.183,0.199,0.21,0.011,0.0066,0.0068,13.5,25.429
1997-06-04,wheat/winter wheat,4,11964.6,3652.5,95.7,81.3,6.5568,0,0.169,0.189,0.203,0.169,0.189,0.203,0.011,0.0066,0.0068,16.5,24.245
1997-06-05,wheat/winter wheat,4,12205.3,3691.2,165.7,140.9,6.6281,0,0.157,0.18,0.196,0.157,0.18,0.196,0.011,0.0066,0.0068,18.1,25.2
1997-06-06,wheat/winter wheat,4,12453,3726.6,257,218.5,6.6926,2,0.148,0.171,0.19,0.148,0.171,0.19,0.011,0.0066,0.0068,16.8,28.1
1997-06-07,wheat/winter wheat,4,12729.6,3760.3,382.9,325.5,6.7511,0,0.133,0.158,0.18,0.133,0.158,0.18,0.011,0.0066,0.0068,19,30.9
1997-06-08,wheat/winter wheat,4,12960.2,3783.6,508.1,431.9,6.8067,0,0.122,0.145,0.169,0.122,0.145,0.169,0.011,0.0066,0.0068,19.7,25.2
1997-06-09,wheat/winter wheat,4,13087,3794,587.3,499.2,6.8449,0,0.117,0.139,0.163,0.117,0.139,0.163,0.011,0.0066,0.0068,18.5,12.322
1997-06-10,wheat/winter wheat,4,13356.8,3811.5,775.1,658.8,6.8619,0,0.111,0.131,0.153,0.111,0.131,0.153,0.011,0.0066,0.0068,17.1,27.458
1997-06-11,wheat/winter wheat,4,13632.8,3824.2,989.4,840.9,6.8903,0,0.104,0.122,0.142,0.104,0.122,0.142,0.011,0.0066,0.0068,19,29.825
1997-06-12,wheat/winter wheat,4,13853.3,3829.9,1179.2,1002.3,6.9107,0,0.1,0.115,0.132,0.1,0.115,0.132,0.011,0.0066,0.0068,20.7,24.351
